price,carat,table,cut,color,clarity,size
2617,0.74,62.0,1,6,2,108.510948
1985,0.54,56.0,5,4,6,89.5965
1772,0.53,55.7,5,4,5,87.90728800000001
589,0.32,55.0,5,7,3,53.522886
734,0.31,55.0,5,7,4,51.752328000000006
1107,0.31,56.0,4,6,6,50.200779999999995
9574,1.2,59.0,3,5,5,199.72042999999996
698,0.31,58.0,4,3,5,50.878688
886,0.38,63.0,3,4,5,63.75104999999999
594,0.33,56.0,5,3,3,54.188316
12314,1.16,55.0,5,7,6,189.431424
1013,0.3,57.0,5,4,7,49.27541999999999
1041,0.37,58.0,4,6,4,59.54503800000001
2167,0.7,64.0,2,5,3,110.502414
810,0.36,56.0,5,6,3,59.44233599999999
3639,1.02,61.0,2,1,2,166.56256800000003
7064,1.03,55.0,5,4,4,170.202846
3720,0.8,57.0,3,5,5,130.32880000000003
12521,2.0,59.0,4,4,2,322.39284000000004
4897,1.1,56.0,5,2,4,181.92024800000002
3679,0.9,62.0,4,3,3,139.353903
3506,0.91,63.0,2,4,3,145.65751200000003
2803,0.71,55.0,3,4,5,114.601416
8396,1.51,60.0,5,2,3,246.17863599999998
6025,1.21,58.0,4,3,3,203.254272
2260,0.62,57.0,5,6,4,100.577984
14982,2.06,59.0,4,2,2,339.605008
8973,1.51,54.0,3,4,2,249.02935199999996
16169,1.5,58.0,4,6,5,237.77426400000004
3849,0.72,57.0,5,4,6,116.7595
608,0.3,59.0,4,2,5,48.359519999999996
2863,0.9,62.0,4,1,4,144.151488
12369,2.01,62.0,4,1,3,324.1255
8994,1.59,57.0,3,6,2,258.872328
7426,1.3,58.0,4,7,3,202.580532
4694,1.01,56.0,5,6,2,165.478068
567,0.28,61.0,4,5,4,46.202600000000004
3682,1.01,58.0,3,4,2,165.220314
2982,0.71,57.0,5,4,7,115.69574999999999
1323,0.5,57.0,2,5,4,82.698336
8317,1.02,54.0,3,6,5,166.507792
605,0.32,56.0,5,2,5,52.49244
3907,0.71,61.0,3,6,7,120.20366400000002
408,0.31,58.0,3,5,2,51.847376000000004
995,0.4,57.0,3,7,5,65.34764600000001
8852,1.52,57.0,2,2,3,242.878944
11323,1.26,56.0,5,6,5,205.28392499999998
687,0.42,56.0,2,4,3,68.485025
1197,0.53,57.0,5,3,3,88.556
530,0.23,58.0,3,6,7,37.69722000000001
4638,1.01,59.0,5,2,3,162.200016
684,0.31,53.0,5,7,3,51.58697600000001
612,0.28,60.0,3,6,7,46.89195
758,0.32,60.0,4,7,4,52.398216
770,0.31,59.0,4,4,5,51.88806
2494,0.71,56.0,5,6,3,117.57528999999998
553,0.31,58.0,4,4,3,50.362559999999995
523,0.36,55.0,5,2,4,60.9615
672,0.32,55.0,5,4,4,52.253292
3751,1.25,58.0,4,1,4,204.23145599999995
6355,1.07,55.0,3,4,4,174.98325
1153,0.41,55.0,5,6,5,67.2068
7154,1.22,60.0,4,5,4,197.60332
4516,1.06,59.0,5,3,2,174.676628
4404,1.04,56.0,5,3,2,169.74360000000001
2463,0.7,59.0,4,6,2,114.05699999999999
337,0.22,61.0,1,6,4,36.425214000000004
3344,0.72,55.0,5,4,4,117.57173999999999
1003,0.39,55.0,5,5,5,63.380660000000006
507,0.31,60.0,3,7,3,52.16112000000001
942,0.31,55.0,5,7,4,50.55047999999999
5550,1.06,57.1,4,2,5,174.218512
10080,1.5,59.0,4,6,2,246.509952
15540,2.0,58.0,1,7,3,323.625708
8454,1.09,61.0,4,4,6,180.632
505,0.23,60.0,3,6,6,39.35999999999999
808,0.31,56.0,3,5,7,50.755365
666,0.33,54.0,5,5,4,54.531527999999994
898,0.38,58.0,4,5,3,61.41828
552,0.3,54.0,5,7,3,50.246784
4488,1.06,63.0,3,5,3,171.449394
2444,0.85,58.0,4,4,2,138.079232
2143,0.53,56.0,5,6,5,87.801525
1175,0.51,54.0,5,4,3,85.924883
11212,2.01,61.0,1,1,3,301.086
4295,1.0,57.0,1,4,3,161.139776
1601,0.53,56.0,5,3,5,88.306458
1815,0.52,55.0,5,4,5,86.46359700000001
9465,1.52,59.0,5,2,4,244.13024999999996
767,0.31,54.0,5,6,6,52.538976000000005
4212,1.14,57.0,5,1,2,189.082715
644,0.35,58.0,4,7,3,56.762159999999994
485,0.24,56.0,3,6,6,39.573753999999994
1355,0.59,58.0,4,4,3,97.00586399999999
4243,0.76,56.0,5,7,5,124.43930399999999
1376,0.52,57.0,5,2,6,84.70336
1569,0.61,56.0,5,1,5,99.45244800000002
2370,0.79,57.0,4,3,2,128.57796
16323,2.02,61.0,4,4,3,320.543628
2463,0.75,60.0,3,5,3,124.06035599999998
955,0.33,55.0,5,5,7,53.482
1636,0.7,59.0,4,4,2,110.06757
4391,1.03,55.0,5,4,2,169.420896
1367,0.41,56.0,5,4,8,67.5432
4466,1.2,58.0,2,1,4,186.77480400000002
1142,0.42,56.0,5,5,6,69.80799
13782,2.17,59.0,3,1,2,358.99766999999997
14527,2.04,58.0,3,1,5,330.754996
579,0.33,57.0,3,6,3,53.46567
1721,0.53,55.0,5,6,4,87.1936
9668,1.09,55.0,5,5,6,176.43119999999996
1197,0.52,55.0,5,4,3,87.86304
898,0.38,59.0,4,6,3,61.75608
705,0.4,57.0,5,3,3,66.945519
9078,2.17,59.0,4,5,1,358.28764499999994
1052,0.33,60.0,4,7,6,54.510566
1052,0.33,57.0,5,6,7,54.38023200000001
11873,1.71,59.0,3,7,2,276.364803
5121,1.27,58.0,4,1,3,206.617983
3968,1.09,61.0,4,2,3,177.55293600000002
5147,1.01,61.0,4,7,3,152.97152
1295,0.5,57.0,3,5,3,81.410048
10696,1.01,57.0,2,6,7,163.374408
14038,1.52,55.0,5,5,4,246.80656
2530,0.71,57.0,5,2,7,114.933735
4846,1.01,59.0,3,5,3,162.23571
1978,0.59,57.0,5,7,4,96.34086
4634,1.01,57.0,1,5,3,153.78825600000002
667,0.4,55.0,5,2,4,66.27912500000001
1778,0.57,59.0,4,6,4,92.2047
3967,0.8,58.0,4,6,5,130.93808
10682,1.57,58.0,3,2,5,256.011795
3931,1.2,56.0,5,2,2,192.2632
624,0.3,56.0,5,4,5,49.828340999999995
3431,0.9,60.0,4,2,4,142.225776
1046,0.31,55.0,5,4,7,50.244640000000004
7258,1.2,58.0,4,4,4,197.004392
10886,1.5,57.0,5,3,4,241.932514
9706,1.5,55.0,3,3,4,244.523334
3931,1.04,57.0,5,1,3,171.3456
789,0.31,56.0,5,3,8,51.41312000000001
1607,0.53,58.0,4,4,4,85.23275600000001
2045,0.71,58.0,1,4,3,111.195581
505,0.23,61.0,3,6,6,37.816632000000006
791,0.42,60.0,3,2,5,68.918288
5451,1.18,57.0,3,2,5,190.33996800000003
8233,1.11,57.0,5,5,4,184.69417500000003
5922,1.21,58.0,3,7,2,196.705366
14285,2.22,61.2,2,2,2,354.950847
972,0.32,56.0,5,7,4,52.61256
743,0.33,57.0,5,2,6,54.041903999999995
1319,0.59,61.0,4,5,2,94.915574
3357,0.9,58.0,2,3,3,143.66088
575,0.25,59.0,3,6,6,40.616972
6927,1.73,57.0,5,1,3,282.3768
1633,0.51,56.0,5,7,4,83.58656
561,0.32,59.0,4,4,4,54.471424
5628,1.25,60.0,3,1,5,210.3291
561,0.32,56.0,5,4,4,53.2389
17760,2.0,59.0,3,3,3,323.42912799999993
6450,1.2,58.0,5,3,3,195.417228
710,0.38,55.0,5,5,3,63.471743999999994
840,0.33,54.0,5,6,6,55.099455
1073,0.44,57.0,5,6,4,72.9316
7186,1.33,54.0,5,2,4,217.76039999999998
15466,1.53,57.0,3,4,6,248.83883999999998
791,0.41,55.0,5,7,3,68.08793399999999
1007,0.41,56.0,5,7,4,68.05572799999999
3856,1.02,56.0,2,2,2,165.51808
2981,0.91,57.0,5,2,2,149.28076800000002
4687,0.9,59.0,4,6,4,142.13608799999997
15254,2.19,56.0,5,2,2,354.697392
5363,1.12,59.0,4,3,3,181.31060999999997
854,0.33,55.0,5,5,4,55.099455
2287,0.7,62.0,3,4,5,114.32678399999999
2352,0.7,57.0,5,4,3,112.84123500000001
12048,2.01,56.0,5,1,3,324.4119999999999
5849,1.26,58.0,3,3,4,204.227814
1232,0.44,59.0,4,7,5,71.65064799999999
9435,2.0,56.0,3,2,2,312.81600000000003
657,0.34,56.0,5,4,5,57.04782399999999
524,0.3,55.0,5,4,5,50.520672000000005
3443,1.0,61.0,1,5,2,150.566286
17213,2.14,58.0,5,2,3,346.532606
605,0.3,58.0,3,3,6,50.259370000000004
6838,1.5,57.0,1,3,3,230.57959999999997
6448,1.14,58.0,4,5,3,187.436928
5320,1.0,59.0,3,7,3,161.42656
4062,0.9,63.0,3,6,4,144.60011999999998
658,0.3,56.0,5,6,4,49.322720000000004
2821,0.73,59.0,4,6,3,116.67401599999998
900,0.4,59.0,4,4,3,65.9376
14870,2.18,60.0,5,2,2,356.120064
2312,0.7,58.0,3,5,3,114.114
5497,1.01,61.0,2,4,4,157.71168600000001
3264,0.88,55.0,5,2,3,144.38793600000002
1760,0.54,58.0,3,6,4,87.13099799999999
1235,0.44,56.0,5,7,5,71.82462
1140,0.32,55.0,5,7,7,53.454492
3018,0.7,58.0,2,5,7,111.012984
10930,1.3,59.0,4,5,5,215.12933999999998
5352,1.08,57.0,5,7,2,177.287572
7815,1.51,60.0,2,2,2,242.311281
5166,1.01,58.0,4,3,4,168.67895800000002
1549,0.52,53.0,5,6,4,86.83532
4249,0.92,55.0,5,4,3,151.36992
13771,1.51,53.0,5,5,4,245.00195999999997
1963,0.57,56.0,5,7,4,93.22037999999999
1204,0.51,57.0,3,7,2,82.805305
5214,0.91,57.0,5,5,4,149.04924000000003
506,0.3,61.0,4,1,5,49.154160000000005
462,0.23,62.0,2,5,6,38.29801500000001
1656,0.51,56.0,5,4,5,82.64652
666,0.33,56.0,5,5,4,54.25857600000001
14812,2.01,60.0,3,1,5,325.417664
8654,1.53,59.0,3,6,2,245.29717800000003
6104,1.02,57.0,3,2,4,162.80320000000003
1572,0.59,60.0,4,7,2,96.04781999999999
655,0.4,58.0,2,4,3,64.691984
6244,1.01,58.0,4,5,4,161.08672
5650,1.13,57.0,4,3,4,182.192992
12602,1.53,59.0,4,4,4,248.33531999999997
574,0.3,57.0,4,4,3,49.87100999999999
661,0.3,54.0,5,7,5,50.01416
8062,1.22,57.0,5,4,4,199.7092
4282,1.13,59.0,3,5,2,184.3513
545,0.26,55.0,5,3,8,43.073834999999995
561,0.32,58.0,4,4,4,52.53625600000001
612,0.34,56.0,5,6,2,55.22272000000001
1694,0.52,59.0,4,6,4,84.07600799999999
10374,1.5,59.0,1,7,3,228.44888999999998
932,0.36,56.0,5,4,5,59.02372799999999
1965,0.75,59.0,2,1,3,120.24382499999999
3401,0.76,56.0,5,6,3,125.45038799999999
758,0.32,55.0,5,7,4,52.61174100000001
2495,0.71,60.0,3,3,4,114.96672000000001
3255,0.9,59.0,3,3,2,139.878294
646,0.41,54.0,2,4,3,66.71059199999999
526,0.3,57.0,2,4,4,48.815968000000005
3257,0.72,56.0,5,3,8,118.5984
673,0.3,55.0,5,5,5,48.954640000000005
3676,1.01,59.0,2,2,3,154.61409600000002
7234,1.01,58.0,2,6,5,163.930272
11040,1.57,55.0,5,2,3,252.024048
505,0.23,60.0,3,6,6,38.808735000000006
8049,1.51,57.0,5,1,3,249.49196999999998
1680,0.54,58.0,5,5,4,89.83054800000001
988,0.38,61.0,3,5,5,62.33619700000001
12226,2.11,56.0,5,3,2,354.06421499999993
755,0.38,54.0,3,4,3,62.83951999999999
14184,2.04,58.0,4,3,2,332.06232800000004
1915,0.56,59.0,4,6,4,92.30510399999999
2266,0.61,57.0,3,7,4,100.34976
5156,1.05,56.0,5,7,2,171.211968
1208,0.3,57.0,1,7,8,51.91681499999999
9254,1.41,60.0,2,3,4,226.56409599999998
1367,0.41,59.0,3,6,7,66.95225599999999
821,0.36,56.0,5,4,6,58.458744
684,0.31,55.0,5,4,4,52.078131
447,0.3,57.0,3,4,3,49.61705
5473,1.14,57.0,5,6,2,185.07008000000002
8564,1.12,59.0,3,4,6,179.629394
6431,1.32,57.0,5,2,3,217.075866
3375,0.9,55.0,1,3,4,141.00722100000002
781,0.33,59.0,4,6,5,53.817036
1031,0.5,63.0,3,3,3,80.13801600000001
2416,0.71,55.0,3,5,3,115.49617000000002
2474,0.81,64.0,2,4,2,136.402695
720,0.32,58.0,4,4,4,51.20658
6122,1.04,58.0,4,4,4,171.01446
802,0.31,59.0,4,5,4,50.084034
8233,1.11,58.0,3,5,5,183.90293999999997
1207,0.43,58.0,4,4,7,71.403184
1163,0.34,56.0,5,6,8,55.91969999999999
1051,0.51,56.0,5,2,2,85.435024
12844,1.58,59.0,3,6,3,255.523644
803,0.34,61.0,4,7,3,55.03950000000001
904,0.41,58.0,2,5,3,67.199454
2470,0.7,60.0,4,5,3,114.03849599999998
914,0.31,57.0,5,5,8,50.871509999999994
3812,0.9,61.0,1,7,3,145.936128
5375,0.93,55.0,5,3,5,152.53366400000002
5410,1.5,62.0,4,5,1,228.954864
3950,0.9,60.0,3,5,3,148.125726
5828,1.01,59.0,5,3,2,169.62582
764,0.3,54.0,5,4,7,51.208200000000005
1358,0.43,58.0,4,5,7,70.68436
4038,1.01,58.0,4,4,2,158.74676999999997
2147,0.7,55.0,3,2,3,111.847554
2066,0.56,57.0,5,7,4,91.926975
6499,1.01,59.0,4,4,5,165.68349599999996
645,0.32,57.0,5,4,5,51.72332
969,0.41,55.0,5,6,3,67.009437
2122,0.71,57.0,5,3,2,116.14464
5221,1.2,57.0,3,3,2,190.211725
5701,1.02,56.0,3,5,3,164.995964
11888,1.09,55.0,5,5,8,178.79988
814,0.33,56.0,5,6,6,54.302976000000015
7500,1.0,61.0,2,7,5,165.457632
4832,1.07,60.0,2,3,3,178.601472
790,0.34,55.0,5,6,5,56.54519999999999
7636,1.5,56.0,4,3,3,249.47558999999998
3407,1.04,58.0,2,1,3,166.88147999999998
5088,1.03,62.0,2,7,3,168.09199500000003
2272,0.5,56.0,5,7,6,82.37064500000001
7702,1.52,61.0,1,7,2,252.88493999999997
13393,1.75,56.0,5,2,3,280.894575
983,0.36,58.0,4,5,6,58.27821999999999
962,0.42,54.0,5,4,6,70.23562
10897,1.54,59.0,4,3,4,248.01839999999999
3759,0.72,57.0,5,5,5,120.31504199999999
2332,0.71,57.0,3,2,5,117.7255
1915,0.56,57.0,4,6,4,91.61367999999999
2142,0.6,57.0,5,5,5,95.16847499999999
2147,0.71,58.0,3,5,2,114.24396
6275,1.19,56.4,5,3,3,193.63554
3732,1.01,60.0,4,3,2,165.61675
17294,2.35,58.0,4,2,2,387.83220000000006
4038,1.01,57.0,5,4,2,158.612076
2079,0.55,55.0,5,6,5,90.259
593,0.31,58.0,4,4,3,49.87100999999999
3369,0.8,54.0,5,5,4,130.81194000000002
576,0.32,58.0,4,2,4,51.657333
2939,0.72,57.0,5,6,2,117.00817799999999
1259,0.41,56.0,5,4,8,68.198104
2417,0.7,56.0,5,2,3,113.52331999999998
906,0.35,55.0,5,5,4,58.81329999999999
491,0.35,55.0,2,6,2,57.859200000000016
672,0.32,61.0,4,4,4,52.083864000000005
1670,0.52,56.0,3,6,4,84.011008
4560,0.96,62.0,3,5,3,156.62528999999998
2698,0.75,57.0,3,6,3,121.09787499999997
844,0.3,55.0,5,6,4,49.225605
4556,1.01,60.0,5,4,2,167.399148
4702,1.0,59.0,3,3,3,159.32007000000002
1848,0.7,67.0,1,2,3,104.20739999999999
4381,0.9,63.0,3,7,3,139.47589
6628,1.03,59.0,4,4,5,165.6344
12598,2.02,59.9,3,1,3,328.2686400000001
1024,0.42,55.0,5,6,4,69.4071
672,0.27,56.0,5,4,8,44.554365
716,0.43,58.0,4,3,3,71.402176
779,0.37,55.0,3,6,6,61.75494
802,0.31,56.0,5,3,6,50.901256
7443,1.11,56.0,5,4,4,182.6755
6848,1.23,58.0,3,3,4,198.43079999999998
3375,0.72,57.0,3,7,5,118.37971999999999
774,0.43,60.0,3,4,3,71.691256
8011,1.02,54.3,2,5,5,166.20489
3625,0.83,57.0,5,6,4,135.851076
1049,0.37,55.0,5,5,7,60.912279999999996
1847,0.54,59.0,4,4,5,87.86304
4712,1.02,57.0,5,6,2,167.65775000000002
1945,0.72,59.0,2,3,2,112.22216999999999
2559,0.7,57.0,3,5,4,116.02491599999999
7687,1.13,58.0,5,4,5,185.42414
756,0.35,55.0,5,4,6,58.17374399999999
6806,1.03,63.0,3,4,4,173.16217000000003
1629,0.5,60.0,4,6,4,79.791264
1595,0.54,55.0,5,7,3,88.488462
3951,0.96,56.0,3,4,2,154.53901
14565,1.5,63.0,2,6,4,249.42823800000002
7544,1.51,59.0,3,1,3,249.61154399999998
765,0.34,59.0,4,6,3,54.89971200000001
3578,0.8,58.0,5,4,5,131.536008
3674,1.01,58.0,3,6,2,162.34367999999998
1899,0.57,56.8,5,4,5,94.18270399999999
1295,0.41,56.0,3,5,7,68.001714
644,0.35,55.0,5,7,3,58.32969599999999
579,0.33,59.0,4,3,5,54.66825000000001
863,0.41,56.0,3,5,4,68.15978399999999
616,0.37,58.0,3,5,3,58.66417599999999
6989,1.0,55.0,5,6,4,165.41719600000002
1395,0.42,56.0,5,7,5,70.09675200000001
776,0.3,58.0,4,5,4,48.977
2111,0.51,57.0,5,4,7,83.55584
8978,1.61,58.0,4,2,3,259.954144
1003,0.34,55.0,5,5,6,55.717442
8170,1.06,58.0,4,4,7,171.60840000000002
594,0.33,57.0,5,4,2,54.3105
3291,0.77,57.0,2,6,4,124.98768
1450,0.51,55.0,5,4,4,81.44955
1230,0.41,56.0,5,4,7,68.14368
14242,1.5,61.0,3,5,4,242.76960000000003
855,0.4,58.0,4,7,2,64.69104600000001
4693,0.96,61.0,2,7,3,153.290445
5818,1.2,61.0,2,2,5,192.75188399999996
3219,0.72,58.0,3,5,5,117.25299
1007,0.41,55.0,5,6,5,68.76671999999999
1295,0.41,62.0,3,7,6,67.73642400000001
4099,0.9,59.0,3,2,7,144.98265999999998
2358,0.83,61.0,2,5,2,136.623544
761,0.33,55.0,5,5,6,55.270103999999996
17760,2.0,56.0,4,3,3,318.798
4619,1.01,58.0,3,5,3,161.28359999999998
5648,1.23,61.0,4,3,2,197.496656
1332,0.53,54.0,2,6,3,86.74940400000001
1238,0.55,55.0,5,2,5,91.26731199999999
2657,0.7,60.0,4,6,4,111.5205
6458,1.28,55.0,5,5,2,207.76435200000003
3774,0.9,58.0,4,4,3,140.50800399999997
773,0.42,56.0,2,6,3,69.225804
1588,0.72,61.0,4,4,2,117.663975
737,0.3,56.0,5,4,7,49.871808
9262,1.27,57.0,5,4,5,211.23378799999998
7987,1.55,54.0,5,1,3,258.8355
695,0.34,55.0,5,2,8,57.17347999999999
1580,0.51,57.0,5,5,3,83.70746999999999
4678,0.9,57.0,3,5,4,147.606144
3726,1.08,56.0,3,6,2,174.758472
802,0.31,56.0,4,4,5,50.85504000000002
17403,2.01,58.0,5,3,3,329.053725
4783,1.01,57.0,5,4,2,164.23506
496,0.27,55.0,5,3,6,44.261568
1388,0.56,57.0,5,3,4,91.636025
10457,2.1,56.0,5,2,2,341.33504
802,0.31,58.0,4,5,4,51.60496000000001
4619,0.8,56.0,5,7,5,132.13886400000004
11035,1.51,57.0,5,5,3,242.06445
5820,1.31,59.0,5,2,2,212.01394499999998
2306,0.71,59.0,4,6,2,114.84018
13970,1.71,56.0,3,6,3,271.743
1625,0.42,56.0,5,3,7,69.71718600000001
7654,1.02,56.0,5,5,5,169.1898
1749,0.51,58.0,4,5,5,84.36448800000001
4226,1.1,59.0,5,1,2,177.88964199999998
672,0.4,55.8,2,4,2,66.764712
5544,1.0,64.0,2,3,5,157.74992999999998
795,0.4,55.3,3,4,3,64.72340700000001
710,0.3,59.0,3,7,4,47.39102199999999
10743,1.51,60.0,4,3,5,243.32980799999996
6541,1.32,60.0,4,5,2,214.73595
680,0.31,59.0,4,6,4,50.03282999999999
658,0.3,57.0,5,6,4,49.968633000000004
878,0.3,56.0,3,4,6,47.257560000000005
1768,0.55,56.0,5,7,4,90.558864
1420,0.5,61.0,4,6,4,81.65808200000001
14247,1.51,56.0,5,5,4,247.08092399999998
2858,0.7,59.0,4,6,4,114.64010999999999
931,0.43,61.0,2,5,5,72.78913
17357,2.02,58.0,3,2,3,330.54528
2853,0.71,58.0,4,5,4,115.05564000000001
3300,0.7,56.0,4,5,7,113.08249099999999
408,0.31,53.0,2,2,3,50.71248
3270,0.73,56.0,5,6,4,119.521152
1433,0.43,59.0,4,4,8,68.76523999999999
2686,0.7,59.0,4,5,4,113.08425599999998
827,0.41,57.0,5,2,6,66.893232
7562,1.21,55.0,5,3,4,197.55835199999999
3507,0.9,61.0,4,5,2,138.446464
2476,0.7,58.0,3,6,3,111.44951999999999
1317,0.5,56.0,5,5,3,81.729621
5551,1.03,59.0,3,7,3,166.252464
1160,0.38,57.0,5,5,7,63.398013000000006
4191,0.91,59.0,3,6,3,151.517124
9793,2.01,60.0,4,1,3,328.45399999999995
3703,0.91,59.0,4,6,2,147.0144
1067,0.32,57.0,5,7,7,53.817855
9366,1.22,56.0,5,3,6,198.48048300000002
4324,0.9,57.0,5,5,3,146.71124999999998
3416,0.74,59.0,3,6,5,117.453312
12165,1.9,55.0,5,2,2,315.3072
2564,0.73,60.0,3,6,3,119.50356599999999
490,0.27,56.0,5,4,4,44.515328000000004
5918,1.2,57.0,3,4,3,194.210975
3075,0.72,57.0,5,3,7,117.4173
772,0.44,61.0,3,4,3,70.475496
4606,1.01,58.0,2,7,2,155.13406799999998
470,0.27,59.0,3,6,5,45.360223999999995
852,0.36,57.0,5,7,4,59.458476000000005
816,0.31,59.0,3,4,7,51.07000500000001
972,0.32,56.0,5,7,4,51.915600000000005
11584,1.32,56.0,5,4,5,216.51168
2429,0.7,58.0,5,3,4,114.933735
2536,0.7,58.0,4,3,6,114.084658
6291,0.95,56.0,5,5,3,156.02105999999998
912,0.4,56.0,5,6,4,65.85993
4740,1.08,57.0,5,3,3,171.69213600000003
948,0.33,59.0,3,7,7,52.628400000000006
1000,0.38,58.0,4,6,5,61.89505199999999
524,0.3,60.0,3,5,4,49.72098600000001
726,0.38,57.0,5,4,4,62.381124
1040,0.33,59.0,4,4,7,53.817036
3697,0.9,58.0,3,6,2,144.84505599999997
782,0.47,53.0,5,3,2,77.99875200000001
2317,0.7,58.0,4,4,4,114.563328
2442,0.56,57.0,3,6,6,92.215584
5499,1.01,57.0,3,6,3,163.735117
5358,1.34,55.0,5,4,2,216.890966
6664,1.25,59.0,4,2,5,204.813974
6213,1.07,60.0,4,4,4,171.04932000000002
12755,1.71,58.0,2,2,5,274.90689199999997
3193,0.9,60.0,2,3,2,143.292942
5898,1.29,61.0,2,1,4,207.897592
1966,0.7,59.0,4,4,2,108.817812
4063,0.97,58.0,4,5,2,157.06851999999998
4197,1.01,56.0,4,5,2,162.56
1865,0.47,57.0,5,3,8,77.28349999999999
4414,1.03,58.0,3,5,2,167.85579299999998
8991,1.12,56.0,5,6,5,185.04864
16059,2.37,57.0,5,1,4,388.900512
608,0.33,56.0,3,7,3,53.87012899999999
735,0.3,56.0,5,6,5,50.070240000000005
2912,0.8,60.0,4,6,3,129.653475
1723,0.54,57.0,5,3,7,87.528
743,0.33,58.0,4,4,4,52.564160000000015
1356,0.58,54.0,5,7,2,97.93548
4033,0.93,59.0,3,2,5,148.04298
974,0.34,54.0,5,4,8,56.74859999999999
1082,0.37,59.0,4,6,6,60.45093
924,0.4,57.0,5,7,3,64.6109
936,0.32,55.0,5,4,6,53.52864000000002
1649,0.54,59.0,4,5,5,86.627628
7341,1.33,57.0,4,6,2,223.24302
6076,1.24,55.0,5,2,4,202.41081
4538,1.09,56.0,4,7,2,169.95363
2048,0.7,60.0,2,3,3,110.35583999999997
1909,0.52,57.0,5,5,4,86.65587000000001
814,0.3,57.0,3,5,7,49.268471999999996
734,0.31,59.0,4,7,4,50.271300000000004
6223,1.0,57.0,2,5,4,160.78080000000003
1140,0.32,56.0,5,7,7,51.870484
3713,1.02,60.0,4,2,3,159.503985
13939,1.82,60.0,4,2,5,293.1552
8779,1.49,63.0,1,5,3,228.83184
9314,1.76,66.0,1,1,5,292.90977599999997
3794,1.12,63.0,3,6,2,176.60870500000001
5580,1.05,60.0,4,3,5,171.43992600000004
5845,1.09,61.0,3,3,5,179.38044
605,0.3,56.0,3,3,6,48.51979200000001
4548,1.31,59.0,4,3,2,211.97980800000002
5218,1.21,57.0,4,2,3,189.26391800000002
8344,1.06,57.0,5,5,5,174.285675
3248,0.76,56.0,5,7,4,123.545862
1564,0.7,56.0,1,5,2,108.40704599999998
17525,2.21,60.0,4,4,2,358.829334
3229,0.71,56.0,5,3,5,117.447288
2856,1.02,55.0,5,3,2,166.088186
5839,1.02,57.0,3,7,3,169.0065
1000,0.38,59.0,4,6,5,63.44538200000001
880,0.34,59.0,4,3,6,55.247859
775,0.34,57.0,5,4,6,55.686400000000006
936,0.32,55.0,5,4,6,53.724825
447,0.34,54.0,2,2,3,56.363775999999994
5221,1.24,57.0,5,2,2,202.99750799999998
2812,0.7,58.0,3,5,4,116.049375
4092,0.9,56.0,5,6,3,144.8079
720,0.32,60.0,4,4,4,51.487676
807,0.35,56.0,5,4,4,58.34919999999999
5602,1.22,57.0,5,2,3,201.597955
1261,0.51,56.0,3,4,3,84.667344
746,0.37,56.0,5,5,4,60.142311
12896,1.64,59.0,4,6,3,263.657325
4540,0.9,60.0,3,4,5,141.90459599999997
11856,1.51,57.0,5,3,5,251.087934
552,0.24,59.0,3,6,7,39.7
1814,0.72,58.0,4,1,4,115.255712
2680,0.76,59.0,2,6,2,125.098155
907,0.31,54.0,5,3,7,51.775541999999994
1292,0.57,55.0,5,3,3,94.09850999999999
1197,0.56,57.0,2,3,3,91.50617199999999
4007,0.9,56.0,4,7,2,145.510806
5817,0.95,59.7,2,4,6,161.24290000000002
890,0.4,57.0,5,7,4,65.4664
18164,2.12,59.0,4,4,2,338.75016
490,0.43,57.0,2,1,2,69.313216
4691,1.21,57.0,3,1,4,193.638925
7270,1.05,53.0,5,4,5,173.12042999999997
1033,0.4,58.0,3,4,6,65.29292
6344,1.1,56.0,5,3,4,180.60915599999998
5260,1.16,55.7,5,3,2,188.196976
477,0.34,56.0,5,6,2,55.22272000000001
3625,0.9,65.0,2,6,3,148.18403999999998
2745,0.71,60.0,3,7,4,111.57168000000001
2171,0.71,54.0,3,4,2,117.95097599999998
5208,1.5,61.0,2,3,2,234.79461599999996
1242,0.53,55.0,2,3,3,86.22336000000001
596,0.34,55.0,5,4,4,55.346816000000004
3570,0.9,55.0,2,6,3,149.220288
898,0.42,61.0,4,7,2,69.25217999999998
586,0.27,59.0,3,6,6,44.474363999999994
4144,1.0,59.0,4,3,3,160.624344
17141,2.02,58.0,5,3,3,325.306542
1125,0.4,59.0,4,6,5,66.168284
17801,2.72,56.0,5,1,2,445.367676
5020,1.06,58.0,3,3,3,168.32256
2862,0.79,54.0,4,5,3,130.54599
4133,1.23,60.0,4,2,3,199.39272
3403,1.14,55.0,1,1,2,181.048128
1656,0.51,58.0,4,4,5,83.70432
5822,1.19,57.0,5,6,2,194.072004
5759,1.01,60.0,3,4,4,163.84368800000001
847,0.42,61.0,3,4,4,67.51315999999998
3756,0.91,57.0,5,6,2,151.12266
1627,0.51,57.0,3,5,5,82.67483399999999
854,0.33,58.0,4,4,5,53.619904000000005
2010,0.56,57.0,3,4,6,90.9454
4630,1.04,56.0,5,5,2,170.36639399999999
3154,0.8,54.0,5,7,2,132.09
5544,1.0,60.0,4,5,3,159.619644
9645,1.5,58.0,4,4,3,246.83539199999998
487,0.28,57.0,5,7,4,45.83628000000001
18188,1.55,55.0,5,6,6,252.30744
590,0.35,55.0,3,5,3,59.847379999999994
